"Date","Close","Open","High","Low","Vol","Change %"
"07/15/2014","8,962.2","8,996.2","9,064.1","8,928.3","5.75M","0.76%"
"07/14/2014","8,894.3","8,826.4","8,894.3","8,724.6","3.75M","1.16%"
"07/11/2014","8,792.5","8,826.4","8,894.3","8,724.6","7.01M","-0.38%"
"07/10/2014","8,826.4","9,064.1","9,064.1","8,826.4","11.42M","-2.62%"
"07/09/2014","9,064.1","9,165.9","9,199.8","9,064.1","4.60M","-0.37%"
"07/08/2014","9,098.0","9,064.1","9,098.0","8,962.2","5.54M","0.37%"
"07/07/2014","9,064.1","9,199.8","9,199.8","9,030.1","5.61M","-0.37%"
"07/04/2014","9,098.0","9,165.9","9,199.8","9,030.1","10.13M","-0.37%"
"07/03/2014","9,132.0","9,199.8","9,301.7","9,064.1","7.34M","0.75%"
"07/02/2014","9,064.1","8,996.2","9,098.0","8,962.2","5.52M","1.14%"
"07/01/2014","8,962.2","8,826.4","9,064.1","8,792.5","9.56M","1.93%"
"06/30/2014","8,792.5","8,792.5","8,894.3","8,792.5","6.04M","0.00%"
"06/27/2014","8,792.5","8,792.5","8,860.4","8,758.5","5.07M","0.00%"
"06/26/2014","8,792.5","8,826.4","8,928.3","8,792.5","6.52M","-0.38%"
"06/25/2014","8,826.4","8,758.5","8,928.3","8,690.6","10.03M","1.56%"
"06/24/2014","8,690.6","8,486.9","8,690.6","8,486.9","5.36M","1.99%"
"06/23/2014","8,520.9","8,486.9","8,622.7","8,453.0","3.67M","-0.79%"
"06/20/2014","8,588.8","8,724.6","8,826.4","8,588.8","5.28M","-0.39%"
"06/19/2014","8,622.7","8,486.9","8,690.6","8,317.2","11.81M","-0.78%"
"06/18/2014","8,690.6","8,860.4","8,894.3","8,690.6","5.43M","-1.92%"
"06/17/2014","8,860.4","8,588.8","8,928.3","8,554.8","8.89M","3.16%"
"06/16/2014","8,588.8","8,622.7","8,724.6","8,554.8","5.23M","0.40%"
"06/13/2014","8,554.8","8,622.7","8,622.7","8,453.0","4.69M","0.00%"
"06/12/2014","8,554.8","8,520.9","8,622.7","8,453.0","7.16M","0.40%"
"06/11/2014","8,520.9","8,351.2","8,622.7","8,283.3","7.78M","2.87%"
"06/10/2014","8,283.3","8,453.0","8,588.8","8,249.3","10.73M","-3.94%"
"06/09/2014","8,622.7","8,758.5","8,962.2","8,588.8","16.23M","2.01%"
"06/06/2014","8,453.0","8,011.7","8,453.0","7,943.8","10.41M","6.87%"
"06/05/2014","7,909.8","7,740.1","8,011.7","7,638.3","5.69M","2.19%"
"06/04/2014","7,740.1","7,943.8","7,943.8","7,604.3","6.89M","-2.56%"
"06/03/2014","7,943.8","8,011.7","8,045.6","7,909.8","3.00M","0.43%"
"06/02/2014","7,909.8","8,181.4","8,181.4","7,875.9","6.81M","-3.32%"
"05/30/2014","8,181.4","8,147.5","8,317.2","8,079.6","7.47M","0.00%"
"05/29/2014","8,181.4","8,249.3","8,486.9","8,181.4","9.20M","-2.03%"
"05/28/2014","8,351.2","8,419.1","8,486.9","8,249.3","8.03M","0.82%"
"05/27/2014","8,283.3","7,909.8","8,283.3","7,875.9","10.61M","5.63%"
"05/26/2014","7,841.9","7,740.1","7,909.8","7,672.2","4.12M","0.00%"
"05/23/2014","7,841.9","7,808.0","7,909.8","7,706.1","4.50M","0.00%"
"05/22/2014","7,841.9","7,943.8","8,113.5","7,808.0","8.29M","-1.28%"
"05/21/2014","7,943.8","7,706.1","8,011.7","7,570.4","8.20M","3.08%"
"05/20/2014","7,706.1","7,502.5","7,706.1","7,400.6","7.49M","1.34%"
"05/19/2014","7,604.3","7,434.6","7,740.1","7,298.8","5.13M","2.28%"
"05/16/2014","7,434.6","7,027.2","7,434.6","6,993.2","7.90M","6.83%"
"05/15/2014","6,959.3","7,196.9","7,604.3","6,687.7","11.25M","-2.84%"
"05/14/2014","7,163.0","6,721.7","7,163.0","6,721.7","7.53M","6.57%"
"05/13/2014","6,721.7","6,925.3","7,196.9","6,721.7","9.85M","-6.60%"
"05/12/2014","7,196.9","7,400.6","7,468.5","7,196.9","6.35M","-6.61%"
"05/09/2014","7,706.1","7,638.3","7,808.0","7,434.6","10.09M","0.44%"
"05/08/2014","7,672.2","8,011.7","8,011.7","7,672.2","11.30M","-6.61%"
"05/07/2014","8,215.4","8,385.1","8,453.0","8,147.5","2.93M","-1.22%"
"05/06/2014","8,317.2","8,486.9","8,486.9","7,943.8","12.35M","-2.00%"
"05/05/2014","8,486.9","9,064.1","9,132.0","8,486.9","7.07M","-6.37%"
"04/29/2014","9,064.1","8,962.2","9,132.0","8,928.3","2.32M","0.00%"
"04/28/2014","9,064.1","9,267.7","9,301.7","9,064.1","3.94M","-1.84%"
"04/25/2014","9,233.8","9,165.9","9,301.7","9,165.9","4.23M","0.74%"
"04/24/2014","9,165.9","9,064.1","9,267.7","9,030.1","3.52M","0.37%"
"04/23/2014","9,132.0","9,335.6","9,437.5","9,098.0","4.33M","-2.54%"
"04/22/2014","9,369.6","8,996.2","9,369.6","8,758.5","7.93M","6.56%"
"04/21/2014","8,792.5","9,267.7","9,301.7","8,792.5","11.13M","-5.82%"
"04/18/2014","9,335.6","9,844.9","9,844.9","9,335.6","8.83M","-5.17%"
"04/17/2014","9,844.9","9,810.9","9,946.7","9,743.0","9.23M","1.76%"
"04/16/2014","9,675.1","9,777.0","9,878.8","9,335.6","14.17M","-2.06%"
"04/15/2014","9,878.8","10,286.2","10,354.1","9,844.9","12.67M","-4.59%"
"04/14/2014","10,354.1","10,523.8","10,591.7","10,320.1","8.55M","-0.65%"
"04/11/2014","10,422.0","10,388.0","10,625.7","10,286.2","11.57M","-0.32%"
"04/10/2014","10,455.9","10,252.2","10,591.7","10,252.2","13.65M","3.01%"
"04/08/2014","10,150.4","10,048.5","10,252.2","9,946.7","11.70M","1.70%"
"04/07/2014","9,980.6","9,980.6","10,048.5","9,946.7","7.19M","1.03%"
"04/04/2014","9,878.8","9,912.8","9,946.7","9,810.9","5.92M","-0.34%"
"04/03/2014","9,912.8","9,912.8","10,014.6","9,810.9","5.78M","1.39%"
"04/02/2014","9,777.0","9,912.8","9,912.8","9,573.3","9.26M","-1.03%"
"04/01/2014","9,878.8","10,014.6","10,184.3","9,810.9","11.25M","-2.35%"
"03/31/2014","10,116.4","10,014.6","10,252.2","9,912.8","12.82M","1.71%"
"03/28/2014","9,946.7","9,777.0","9,980.6","9,743.0","10.34M","2.81%"
"03/27/2014","9,675.1","9,573.3","9,675.1","9,369.6","8.00M","1.79%"
"03/26/2014","9,505.4","9,878.8","9,912.8","9,437.5","13.47M","-2.78%"
"03/25/2014","9,777.0","10,014.6","10,116.4","9,777.0","11.98M","-3.03%"
"03/24/2014","10,082.5","10,014.6","10,082.5","9,912.8","6.51M","2.77%"
"03/21/2014","9,810.9","9,777.0","9,878.8","9,743.0","6.47M","0.70%"
"03/20/2014","9,743.0","9,946.7","9,980.6","9,675.1","13.07M","-2.05%"
"03/19/2014","9,946.7","9,810.9","9,946.7","9,743.0","8.53M","1.38%"
"03/18/2014","9,810.9","9,810.9","10,048.5","9,607.2","11.21M","0.35%"
"03/17/2014","9,777.0","9,437.5","9,844.9","9,369.6","11.31M","5.11%"
"03/14/2014","9,301.7","9,267.7","9,505.4","9,233.8","11.30M","0.00%"
"03/13/2014","9,301.7","8,860.4","9,301.7","8,826.4","16.83M","4.98%"
"03/12/2014","8,860.4","8,962.2","9,030.1","8,826.4","8.89M","-1.14%"
"03/11/2014","8,962.2","9,030.1","9,098.0","8,894.3","7.69M","-0.38%"
"03/10/2014","8,996.2","8,928.3","9,064.1","8,894.3","5.86M","1.15%"
"03/07/2014","8,894.3","8,826.4","9,064.1","8,792.5","10.16M","0.77%"
"03/06/2014","8,826.4","8,758.5","8,928.3","8,656.7","11.44M","1.17%"
"03/05/2014","8,724.6","8,622.7","8,724.6","8,554.8","6.25M","2.80%"
"03/04/2014","8,486.9","8,249.3","8,588.8","8,215.4","10.45M","1.21%"
"03/03/2014","8,385.1","8,758.5","8,792.5","8,317.2","12.51M","-4.26%"
"02/28/2014","8,758.5","8,826.4","8,894.3","8,588.8","11.38M","-0.77%"
"02/27/2014","8,826.4","9,064.1","9,132.0","8,724.6","14.12M","-3.35%"
"02/26/2014","9,132.0","8,996.2","9,165.9","8,826.4","14.89M","0.37%"
"02/25/2014","9,098.0","8,826.4","9,098.0","8,826.4","12.03M","1.52%"
"02/24/2014","8,962.2","8,554.8","8,962.2","8,453.0","11.22M","4.76%"
"02/21/2014","8,554.8","8,317.2","8,656.7","8,147.5","16.40M","2.86%"
"02/20/2014","8,317.2","8,724.6","8,758.5","8,147.5","20.79M","-4.67%"
"02/19/2014","8,724.6","8,656.7","8,792.5","8,486.9","10.73M","3.21%"
"02/18/2014","8,453.0","8,249.3","8,486.9","8,249.3","10.00M","2.05%"
"02/17/2014","8,283.3","8,249.3","8,453.0","8,215.4","7.83M","-0.81%"
"02/14/2014","8,351.2","8,317.2","8,419.1","8,181.4","8.44M","0.82%"
"02/13/2014","8,283.3","8,351.2","8,385.1","8,045.6","10.36M","0.00%"
"02/12/2014","8,283.3","8,147.5","8,283.3","7,977.7","11.35M","4.27%"
"02/11/2014","7,943.8","8,249.3","8,419.1","7,909.8","12.03M","-1.68%"
"02/10/2014","8,079.6","7,774.0","8,079.6","7,774.0","9.74M","4.39%"
"02/07/2014","7,740.1","7,977.7","8,045.6","7,672.2","11.77M","-2.98%"
"02/06/2014","7,977.7","7,706.1","8,079.6","7,706.1","6.89M","2.17%"
"01/27/2014","7,808.0","7,434.6","7,808.0","7,366.7","9.86M","4.55%"
"01/24/2014","7,468.5","7,196.9","7,502.5","7,163.0","9.95M","4.76%"
"01/23/2014","7,129.0","7,061.1","7,264.8","7,027.2","7.68M","0.48%"
"01/22/2014","7,095.1","7,298.8","7,298.8","7,027.2","9.65M","-1.41%"
"01/21/2014","7,196.9","6,925.3","7,196.9","6,823.5","10.88M","4.43%"
"01/20/2014","6,891.4","6,959.3","7,095.1","6,857.5","9.48M","0.00%"
"01/17/2014","6,891.4","7,129.0","7,298.8","6,891.4","12.59M","-2.40%"
"01/16/2014","7,061.1","6,959.3","7,061.1","6,857.5","8.55M","1.46%"
"01/15/2014","6,959.3","6,687.7","7,061.1","6,653.8","16.11M","5.13%"
"01/14/2014","6,619.8","6,585.9","6,687.7","6,551.9","5.30M","1.04%"
"01/13/2014","6,551.9","6,518.0","6,687.7","6,518.0","8.83M","1.05%"
"01/10/2014","6,484.0","6,619.8","6,687.7","6,484.0","7.96M","-2.05%"
"01/09/2014","6,619.8","6,518.0","6,653.8","6,484.0","8.08M","2.63%"
"01/08/2014","6,450.1","6,144.5","6,450.1","6,110.6","15.42M","5.56%"
"01/07/2014","6,110.6","6,246.4","6,280.3","6,110.6","4.72M","-1.64%"
"01/06/2014","6,212.4","6,110.6","6,246.4","6,076.7","5.84M","1.67%"
"01/03/2014","6,110.6","6,042.7","6,110.6","6,042.7","2.15M","0.00%"
"01/02/2014","6,110.6","6,144.5","6,246.4","6,076.7","5.64M","0.00%"
"12/31/2013","6,110.6","5,906.9","6,178.5","5,873.0","5.70M","4.05%"
"12/30/2013","5,873.0","5,974.8","5,974.8","5,873.0","2.80M","-2.26%"
"12/27/2013","6,008.8","6,008.8","6,076.7","5,974.8","1.54M","0.00%"
"12/26/2013","6,008.8","6,008.8","6,076.7","5,974.8","2.01M","0.57%"
"12/25/2013","5,974.8","5,974.8","6,008.8","5,974.8","1.10M","0.00%"
"12/24/2013","5,974.8","6,076.7","6,076.7","5,974.8","1.45M","-1.68%"
"12/23/2013","6,076.7","6,042.7","6,076.7","6,008.8","1.93M","1.13%"
"12/20/2013","6,008.8","6,076.7","6,076.7","6,008.8","1.65M","-0.56%"
"12/19/2013","6,042.7","6,008.8","6,110.6","6,008.8","3.52M","1.14%"
"12/18/2013","5,974.8","6,008.8","6,008.8","5,940.9","1.52M","-0.57%"
"12/17/2013","6,008.8","5,974.8","6,008.8","5,974.8","1.67M","0.57%"
"12/16/2013","5,974.8","5,974.8","6,008.8","5,940.9","1.59M","-0.57%"
"12/13/2013","6,008.8","6,008.8","6,076.7","5,974.8","1.65M","0.00%"
"12/12/2013","6,008.8","5,906.9","6,042.7","5,873.0","2.98M","1.73%"
"12/11/2013","5,906.9","5,974.8","6,008.8","5,906.9","5.16M","-1.14%"
"12/10/2013","5,974.8","6,076.7","6,076.7","5,974.8","4.10M","-1.12%"
"12/09/2013","6,042.7","6,144.5","6,178.5","6,042.7","3.01M","-1.66%"
"12/06/2013","6,144.5","6,144.5","6,178.5","6,076.7","3.09M","0.00%"
"12/05/2013","6,144.5","6,076.7","6,212.4","6,042.7","8.24M","1.12%"
"12/04/2013","6,076.7","6,076.7","6,110.6","6,042.7","4.59M","0.56%"
"12/03/2013","6,042.7","5,906.9","6,144.5","5,906.9","7.79M","2.89%"
"12/02/2013","5,873.0","5,940.9","5,974.8","5,873.0","3.15M","-0.57%"
"11/29/2013","5,906.9","5,974.8","6,008.8","5,906.9","2.47M","-1.14%"
"11/28/2013","5,974.8","6,008.8","6,042.7","5,940.9","2.20M","-0.57%"
"11/27/2013","6,008.8","6,076.7","6,110.6","5,974.8","4.13M","-0.56%"
"11/26/2013","6,042.7","5,974.8","6,076.7","5,940.9","2.94M","1.14%"
"11/25/2013","5,974.8","6,008.8","6,076.7","5,974.8","8.38M","1.15%"
"11/22/2013","5,906.9","5,906.9","5,940.9","5,873.0","3.10M","0.58%"
"11/21/2013","5,873.0","6,008.8","6,076.7","5,873.0","5.75M","-1.14%"
"11/20/2013","5,940.9","5,906.9","5,940.9","5,873.0","3.59M","0.00%"
"11/19/2013","5,940.9","5,974.8","6,008.8","5,940.9","2.20M","-0.57%"
"11/18/2013","5,974.8","5,873.0","6,042.7","5,839.0","6.63M","2.33%"
"11/15/2013","5,839.0","5,669.3","5,873.0","5,669.3","8.40M","2.99%"
"11/14/2013","5,669.3","5,703.2","5,703.2","5,635.3","1.01M","0.00%"
"11/13/2013","5,669.3","5,669.3","5,737.2","5,635.3","811.55K","-0.59%"
"11/12/2013","5,703.2","5,805.1","5,805.1","5,703.2","2.62M","-1.18%"
"11/11/2013","5,771.1","5,737.2","5,771.1","5,703.2","2.11M","0.59%"
"11/08/2013","5,737.2","5,703.2","5,737.2","5,703.2","993.92K","0.60%"
"11/07/2013","5,703.2","5,737.2","5,771.1","5,703.2","3.61M","-0.59%"
"11/06/2013","5,737.2","5,703.2","5,737.2","5,669.3","2.37M","0.60%"
"11/05/2013","5,703.2","5,635.3","5,703.2","5,601.4","1.92M","1.20%"
"11/04/2013","5,635.3","5,601.4","5,635.3","5,567.4","1.68M","0.61%"
"11/01/2013","5,601.4","5,601.4","5,635.3","5,567.4","867.14K","0.00%"
"10/31/2013","5,601.4","5,601.4","5,635.3","5,601.4","362.20K","0.00%"
"10/30/2013","5,601.4","5,635.3","5,669.3","5,601.4","496.00K","-0.60%"
"10/29/2013","5,635.3","5,601.4","5,635.3","5,567.4","1.03M","0.61%"
"10/28/2013","5,601.4","5,635.3","5,669.3","5,601.4","1.35M","0.00%"
"10/25/2013","5,601.4","5,635.3","5,669.3","5,601.4","1.75M","-0.60%"
"10/24/2013","5,635.3","5,703.2","5,737.2","5,635.3","1.48M","-1.19%"
"10/23/2013","5,703.2","5,703.2","5,737.2","5,669.3","2.15M","0.00%"
"10/22/2013","5,703.2","5,737.2","5,771.1","5,669.3","1.99M","-1.18%"
"10/21/2013","5,771.1","5,805.1","5,839.0","5,737.2","3.99M","0.59%"
"10/18/2013","5,737.2","5,703.2","5,737.2","5,669.3","891.93K","0.60%"
"10/17/2013","5,703.2","5,737.2","5,771.1","5,669.3","2.10M","0.00%"
"10/16/2013","5,703.2","5,669.3","5,737.2","5,635.3","1.79M","1.20%"
"10/15/2013","5,635.3","5,601.4","5,669.3","5,601.4","1.22M","0.61%"
"10/14/2013","5,601.4","5,669.3","5,669.3","5,601.4","834.19K","-0.60%"
"10/11/2013","5,635.3","5,703.2","5,703.2","5,635.3","2.03M","-0.60%"
"10/10/2013","5,669.3","5,703.2","5,771.1","5,635.3","1.39M","-0.59%"
"10/09/2013","5,703.2","5,771.1","5,771.1","5,703.2","1.41M","-1.18%"
"10/08/2013","5,771.1","5,669.3","5,839.0","5,635.3","9.53M","1.80%"
"10/07/2013","5,669.3","5,567.4","5,703.2","5,567.4","2.43M","1.83%"
"10/04/2013","5,567.4","5,567.4","5,601.4","5,533.5","1.85M","-1.20%"
"10/03/2013","5,635.3","5,635.3","5,669.3","5,567.4","3.00M","-0.60%"
"10/02/2013","5,669.3","5,669.3","5,703.2","5,635.3","2.05M","0.60%"
"10/01/2013","5,635.3","5,669.3","5,771.1","5,601.4","5.90M","0.00%"
"09/30/2013","5,635.3","5,499.5","5,669.3","5,499.5","3.97M","2.47%"
"09/27/2013","5,499.5","5,533.5","5,533.5","5,431.6","1.39M","0.00%"
"09/26/2013","5,499.5","5,533.5","5,567.4","5,465.6","1.02M","-0.61%"
"09/25/2013","5,533.5","5,499.5","5,567.4","5,465.6","3.31M","0.62%"
"09/24/2013","5,499.5","5,465.6","5,533.5","5,465.6","1.69M","0.62%"
"09/23/2013","5,465.6","5,397.7","5,465.6","5,329.8","1.66M","1.90%"
"09/20/2013","5,363.7","5,363.7","5,397.7","5,329.8","583.05K","0.00%"
"09/19/2013","5,363.7","5,397.7","5,397.7","5,363.7","563.03K","0.64%"
"09/18/2013","5,329.8","5,397.7","5,397.7","5,329.8","1.57M","-0.63%"
"09/17/2013","5,363.7","5,397.7","5,397.7","5,329.8","539.56K","-0.63%"
"09/16/2013","5,397.7","5,431.6","5,431.6","5,363.7","842.64K","0.00%"
"09/13/2013","5,397.7","5,363.7","5,431.6","5,363.7","636.74K","0.00%"
"09/12/2013","5,397.7","5,397.7","5,431.6","5,363.7","307.89K","0.00%"
"09/11/2013","5,397.7","5,431.6","5,465.6","5,363.7","776.57K","0.00%"
"09/10/2013","5,397.7","5,397.7","5,397.7","5,329.8","1.42M","0.63%"
"09/09/2013","5,363.7","5,499.5","5,499.5","5,329.8","1.63M","-2.47%"
"09/06/2013","5,499.5","5,465.6","5,499.5","5,397.7","1.22M","1.89%"
"09/05/2013","5,397.7","5,397.7","5,431.6","5,329.8","1.26M","0.63%"
"09/04/2013","5,363.7","5,499.5","5,499.5","5,329.8","2.55M","-1.86%"
"09/03/2013","5,465.6","5,533.5","5,567.4","5,465.6","533.77K","-1.23%"
"08/30/2013","5,533.5","5,499.5","5,533.5","5,465.6","868.66K","0.62%"
"08/29/2013","5,499.5","5,567.4","5,567.4","5,499.5","1.23M","-0.61%"
"08/28/2013","5,533.5","5,567.4","5,601.4","5,465.6","3.93M","-1.21%"
"08/27/2013","5,601.4","5,635.3","5,669.3","5,567.4","1.05M","-0.60%"
"08/26/2013","5,635.3","5,601.4","5,635.3","5,567.4","1.51M","0.61%"
"08/23/2013","5,601.4","5,669.3","5,669.3","5,567.4","2.08M","-0.60%"
"08/22/2013","5,635.3","5,703.2","5,771.1","5,601.4","2.36M","-1.78%"
"08/21/2013","5,737.2","5,771.1","5,805.1","5,703.2","1.65M","-1.17%"
"08/20/2013","5,805.1","5,839.0","5,906.9","5,771.1","2.32M","-0.58%"
"08/19/2013","5,839.0","5,703.2","5,873.0","5,703.2","7.89M","3.61%"
"08/16/2013","5,635.3","5,669.3","5,669.3","5,567.4","1.04M","0.00%"
"08/15/2013","5,635.3","5,601.4","5,669.3","5,533.5","2.00M","1.22%"
"08/14/2013","5,567.4","5,499.5","5,601.4","5,465.6","1.78M","1.23%"
"08/13/2013","5,499.5","5,533.5","5,567.4","5,499.5","713.34K","-0.61%"
"08/12/2013","5,533.5","5,601.4","5,601.4","5,533.5","526.53K","-0.61%"
"08/09/2013","5,567.4","5,601.4","5,635.3","5,567.4","576.66K","-0.61%"
"08/08/2013","5,601.4","5,635.3","5,669.3","5,567.4","717.41K","-0.60%"
"08/07/2013","5,635.3","5,601.4","5,669.3","5,567.4","1.52M","0.61%"
"08/06/2013","5,601.4","5,601.4","5,635.3","5,567.4","932.00K","0.00%"
"08/05/2013","5,601.4","5,635.3","5,669.3","5,567.4","986.41K","-0.60%"
"08/02/2013","5,635.3","5,669.3","5,669.3","5,601.4","971.45K","-0.60%"
"08/01/2013","5,669.3","5,567.4","5,669.3","5,567.4","1.43M","1.21%"
"07/31/2013","5,601.4","5,601.4","5,635.3","5,567.4","516.83K","0.61%"
"07/30/2013","5,567.4","5,533.5","5,601.4","5,533.5","904.80K","0.61%"
"07/29/2013","5,533.5","5,635.3","5,635.3","5,533.5","1.20M","-1.21%"
"07/26/2013","5,601.4","5,703.2","5,703.2","5,567.4","2.65M","-0.60%"
"07/25/2013","5,635.3","5,737.2","5,771.1","5,635.3","1.59M","-1.19%"
"07/24/2013","5,703.2","5,805.1","5,805.1","5,703.2","2.07M","-1.76%"
"07/23/2013","5,805.1","5,839.0","5,839.0","5,771.1","5.03M","1.18%"
"07/22/2013","5,737.2","5,801.3","5,801.3","5,705.1","3.48M","-1.65%"
"07/19/2013","5,833.3","5,801.3","5,865.4","5,769.2","1.36M","0.55%"
"07/18/2013","5,801.3","5,801.3","5,865.4","5,801.3","1.91M","-0.55%"
"07/17/2013","5,833.3","5,801.3","5,865.4","5,769.2","2.07M","0.55%"
"07/16/2013","5,801.3","5,801.3","5,833.3","5,769.2","1.20M","0.00%"
"07/15/2013","5,801.3","5,801.3","5,833.3","5,769.2","2.22M","0.00%"
"07/12/2013","5,801.3","5,705.1","5,833.3","5,705.1","3.32M","1.69%"
"07/11/2013","5,705.1","5,673.1","5,705.1","5,641.0","2.55M","2.30%"
"07/10/2013","5,576.9","5,576.9","5,641.0","5,576.9","1.16M","0.58%"
"07/09/2013","5,544.9","5,609.0","5,609.0","5,544.9","1.67M","-0.57%"
"07/08/2013","5,576.9","5,641.0","5,673.1","5,576.9","1.22M","-1.14%"
"07/05/2013","5,641.0","5,673.1","5,705.1","5,609.0","928.98K","0.00%"
"07/04/2013","5,641.0","5,673.1","5,673.1","5,641.0","995.59K","0.00%"
"07/03/2013","5,641.0","5,705.1","5,705.1","5,641.0","798.30K","-0.57%"
"07/02/2013","5,673.1","5,641.0","5,705.1","5,641.0","1.36M","0.57%"
"07/01/2013","5,641.0","5,609.0","5,641.0","5,576.9","855.07K","0.00%"
"06/28/2013","5,641.0","5,705.1","5,705.1","5,641.0","1.69M","-0.57%"
"06/27/2013","5,673.1","5,576.9","5,673.1","5,544.9","2.94M","2.31%"
"06/26/2013","5,544.9","5,576.9","5,641.0","5,544.9","2.30M","-0.57%"
"06/25/2013","5,576.9","5,705.1","5,737.2","5,480.8","4.20M","-2.25%"
"06/24/2013","5,705.1","5,769.2","5,801.3","5,673.1","2.32M","0.00%"
"06/21/2013","5,705.1","5,705.1","5,737.2","5,673.1","1.73M","-0.56%"
"06/20/2013","5,737.2","5,801.3","5,801.3","5,737.2","1.42M","-1.10%"
"06/19/2013","5,801.3","5,769.2","5,865.4","5,769.2","1.09M","-0.55%"
"06/18/2013","5,833.3","5,769.2","5,833.3","5,705.1","1.91M","1.11%"
"06/17/2013","5,769.2","5,897.4","5,929.5","5,769.2","3.74M","-2.17%"
"06/14/2013","5,897.4","5,993.6","5,993.6","5,897.4","1.94M","-0.54%"
"06/13/2013","5,929.5","5,961.5","5,993.6","5,865.4","3.37M","-0.54%"
"06/12/2013","5,961.5","5,961.5","6,025.6","5,929.5","2.02M","0.00%"
"06/11/2013","5,961.5","6,057.7","6,089.7","5,961.5","3.56M","-1.59%"
"06/10/2013","6,057.7","6,185.9","6,217.9","6,057.7","3.32M","-1.05%"
"06/07/2013","6,121.8","6,057.7","6,153.8","6,025.6","5.94M","2.14%"
"06/06/2013","5,993.6","5,929.5","6,057.7","5,897.4","2.62M","0.54%"
"06/05/2013","5,961.5","5,865.4","5,993.6","5,833.3","3.21M","1.64%"
"06/04/2013","5,865.4","5,961.5","6,057.7","5,865.4","5.23M","-1.61%"
"06/03/2013","5,961.5","6,089.7","6,121.8","5,961.5","5.40M","-2.11%"
"05/31/2013","6,089.7","6,250.0","6,314.1","6,089.7","6.85M","-1.04%"
"05/30/2013","6,153.8","6,089.7","6,153.8","6,025.6","3.62M","1.05%"
"05/29/2013","6,089.7","6,121.8","6,250.0","6,057.7","11.27M","1.06%"
"05/28/2013","6,025.6","5,897.4","6,025.6","5,897.4","7.18M","2.17%"
"05/27/2013","5,897.4","5,833.3","5,993.6","5,801.3","6.82M","2.79%"
"05/24/2013","5,737.2","5,705.1","5,769.2","5,641.0","2.91M","1.13%"
"05/23/2013","5,673.1","5,673.1","5,769.2","5,641.0","2.75M","-1.12%"
"05/22/2013","5,737.2","5,833.3","5,833.3","5,673.1","2.04M","0.00%"
"05/21/2013","5,737.2","5,641.0","5,833.3","5,641.0","6.02M","2.87%"
"05/20/2013","5,576.9","5,576.9","5,609.0","5,544.9","1.02M","0.58%"
"05/17/2013","5,544.9","5,576.9","5,576.9","5,512.8","594.16K","-0.57%"
"05/16/2013","5,576.9","5,576.9","5,641.0","5,544.9","1.65M","0.00%"
"05/15/2013","5,576.9","5,512.8","5,576.9","5,480.8","1.03M","0.58%"
"05/14/2013","5,544.9","5,576.9","5,609.0","5,480.8","1.54M","-1.14%"
"05/13/2013","5,609.0","5,576.9","5,673.1","5,576.9","613.27K","0.58%"
"05/10/2013","5,576.9","5,609.0","5,609.0","5,544.9","1.06M","-0.57%"
"05/09/2013","5,609.0","5,576.9","5,641.0","5,544.9","1.20M","1.16%"
"05/08/2013","5,544.9","5,609.0","5,673.1","5,544.9","1.06M","-1.14%"
"05/07/2013","5,609.0","5,705.1","5,737.2","5,609.0","1.50M","-2.23%"
"05/06/2013","5,737.2","5,544.9","5,737.2","5,544.9","2.47M","4.68%"
"05/03/2013","5,480.8","5,416.7","5,480.8","5,416.7","859.67K","0.59%"
"05/02/2013","5,448.7","5,480.8","5,512.8","5,448.7","579.61K","-0.59%"
"04/26/2013","5,480.8","5,480.8","5,512.8","5,448.7","754.06K","-0.58%"
"04/25/2013","5,512.8","5,480.8","5,544.9","5,480.8","892.80K","0.00%"
"04/24/2013","5,512.8","5,512.8","5,544.9","5,448.7","753.48K","0.58%"
"04/23/2013","5,480.8","5,480.8","5,544.9","5,448.7","1.29M","1.18%"
"04/22/2013","5,416.7","5,512.8","5,544.9","5,384.6","2.13M","-1.74%"
"04/18/2013","5,512.8","5,576.9","5,609.0","5,512.8","2.01M","-1.72%"
"04/17/2013","5,609.0","5,609.0","5,641.0","5,544.9","1.05M","0.58%"
"04/16/2013","5,576.9","5,512.8","5,641.0","5,448.7","2.83M","0.00%"
"04/15/2013","5,576.9","5,705.1","5,705.1","5,544.9","4.06M","-2.25%"
"04/12/2013","5,705.1","5,897.4","5,897.4","5,673.1","3.24M","-2.73%"
"04/11/2013","5,865.4","5,961.5","5,961.5","5,801.3","4.95M","-1.08%"
"04/10/2013","5,929.5","6,089.7","6,153.8","5,929.5","3.97M","-2.63%"
"04/09/2013","6,089.7","5,929.5","6,121.8","5,897.4","8.27M","2.70%"
"04/08/2013","5,929.5","5,769.2","6,025.6","5,769.2","7.05M","3.35%"
